component_id,area,perimeter,circularity,solidity,elongation,aspect_ratio,skeleton_length,mean_blackhat,mean_gray,std_gray,passes_filter,is_elongated,is_high_contrast,image,date
1,9401,552.1076476573944,0.38755771872789263,0.4963569165786695,1.7282218084608674,1.082191780821918,482,15.542495479204339,0.0,0.0,True,True,False,larva_016,20.10
2,202,63.94112479686737,0.6208700206553167,0.8938053097345132,1.4754057179428104,0.7272727272727273,19,255.0,0.0,0.0,True,False,True,larva_016,20.10
3,16,13.071067690849304,1.1768137096992943,1.5238095238095237,1.6496494522011305,0.6666666666666666,2,255.0,0.0,0.0,True,False,True,larva_016,20.10
4,149,72.08326065540314,0.36035228921611445,0.8032345013477089,2.737018112186309,0.5172413793103449,27,255.0,0.0,0.0,True,True,True,larva_016,20.10
5,42,23.55634880065918,0.9511372745386679,1.2537313432835822,1.345667515909286,1.4285714285714286,8,255.0,0.0,0.0,True,False,True,larva_016,20.10
6,18,13.071067690849304,1.3239154234117063,1.565217391304348,1.4879618414128677,0.6666666666666666,2,255.0,0.0,0.0,True,False,True,larva_016,20.10
1,882,122.0,0.7446613062257988,0.98,1.0,0.7027027027027027,78,25.4421768707483,0.0,0.0,False,False,False,larva_001,20.10
1,2055,183.65685415267944,0.7656096664958444,0.9627547434996486,2.0048241022075315,1.1111111111111112,166,11.912408759124089,0.0,0.0,False,False,False,larva_002,20.10
1,1539,168.0,0.6852198262294065,0.9052941176470588,1.0,0.6862745098039216,124,16.403508771929825,0.0,0.0,False,False,False,larva_003,20.10
1,1142,138.0,0.7535599265699524,0.9612794612794613,1.0,1.088235294117647,87,2.009632224168126,0.0,0.0,False,False,False,larva_004,20.10
1,962,126.0,0.7614543040446916,0.9816326530612245,1.0,1.2413793103448276,79,17.494802494802496,0.0,0.0,False,False,False,larva_005,20.10
1,933,124.0,0.7625145540580845,0.9800420168067226,1.0,0.8285714285714286,77,18.585209003215432,0.0,0.0,False,False,False,larva_006,20.10
1,5885,396.4264067411423,0.4705775228348769,0.5793748461727788,1.5414903558161186,0.7131147540983607,351,18.32880203908241,0.0,0.0,True,True,False,larva_007,20.10
2,219,65.49747335910797,0.6415121483660884,0.9299363057324841,1.3691484503549072,1.2941176470588236,22,255.0,0.0,0.0,True,False,True,larva_007,20.10
3,28,19.55634880065918,0.9200095726359135,1.3333333333333333,2.6717257637587783,0.875,4,255.0,0.0,0.0,True,False,True,larva_007,20.10
4,81,37.21320307254791,0.7350227428556689,1.0728476821192052,1.9433657230955106,1.4,10,255.0,0.0,0.0,True,False,True,larva_007,20.10
1,997,130.0,0.741341509024621,0.9441287878787878,1.0,1.0303030303030303,85,11.253761283851555,0.0,0.0,False,False,False,larva_008,20.10
1,908,122.0,0.7666127733027498,0.9763440860215054,1.0,1.032258064516129,75,1.6850220264317182,0.0,0.0,False,False,False,larva_009,20.10
1,953,126.0,0.7543305111794086,0.9626262626262626,1.0,0.9117647058823529,81,7.492130115424974,0.0,0.0,False,False,False,larva_010,20.10
1,1107,136.0,0.7521070647759301,0.9609375,1.0,1.121212121212121,87,17.73712737127371,0.0,0.0,False,False,False,larva_011,20.10
1,937,124.0,0.765783641106565,0.9750260145681582,1.0,1.0,77,1.9050160085378869,0.0,0.0,False,False,False,larva_012,20.10
1,949,126.0,0.7511643810170606,0.962474645030426,1.0,0.8571428571428571,78,4.0305584826132765,0.0,0.0,False,False,False,larva_013,20.10
1,849,118.0,0.7662200985055255,0.9758620689655172,1.0,1.0333333333333334,73,4.204946996466431,0.0,0.0,False,False,False,larva_014,20.10
1,890,122.0,0.7514156037879376,0.959051724137931,1.0,0.9090909090909091,78,8.595505617977528,0.0,0.0,False,False,False,larva_015,20.10
1,902,122.0,0.7615470501311458,0.9698924731182795,1.0,1.032258064516129,75,6.219512195121951,0.0,0.0,False,False,False,larva_016,20.10
1,874,120.0,0.762708883121522,0.9721913236929922,1.0,0.9375,75,4.959954233409611,0.0,0.0,False,False,False,larva_017,20.10
1,6601,428.7106773853302,0.4513266687211197,0.548119239392178,1.8948399684039825,0.8333333333333334,382,18.851689138009394,0.0,0.0,True,True,False,larva_018,20.10
2,219,66.7695517539978,0.6173011094387776,0.9690265486725663,2.0891607837777726,1.5333333333333334,16,255.0,0.0,0.0,True,False,True,larva_018,20.10
3,69,32.627416372299194,0.8145046806220817,1.069767441860465,1.2633873025109823,0.9090909090909091,4,255.0,0.0,0.0,True,False,True,larva_018,20.10
4,8,8.485281229019165,1.3962634493875254,2.0,1.0,1.0,2,255.0,0.0,0.0,True,False,True,larva_018,20.10
1,1147,138.0,0.7568592257230609,0.96875,1.0,0.868421052631579,88,6.891891891891892,0.0,0.0,False,False,False,larva_001,20.10
1,903,122.0,0.7623913373264131,0.9772727272727273,1.0,1.1724137931034482,75,2.823920265780731,0.0,0.0,False,False,False,larva_002,20.10
1,911,124.0,0.7445345752914416,0.9732905982905983,1.0,0.7297297297297297,78,25.192096597145994,0.0,0.0,False,False,False,larva_003,20.10
1,1930,185.65685415267944,0.7036313781582244,0.8772727272727273,1.0487634503168852,1.0425531914893618,179,65.9300518134715,0.0,0.0,True,False,True,larva_004,20.10
2,8,8.485281229019165,1.3962634493875254,2.0,1.0,1.0,2,255.0,0.0,0.0,True,False,True,larva_004,20.10
1,935,124.0,0.7641490975823249,0.9739583333333334,1.0,1.064516129032258,77,1.6363636363636365,0.0,0.0,False,False,False,larva_005,20.10
1,1023,130.0,0.7606743868928659,0.9705882352941176,1.0,1.09375,82,1.2463343108504399,0.0,0.0,False,False,False,larva_006,20.10
1,878,120.0,0.7661995416255106,0.9755555555555555,1.0,1.0,74,3.4851936218678814,0.0,0.0,False,False,False,larva_007,20.10
1,1138,140.0,0.7296188652622826,0.9358552631578947,1.0,1.1818181818181819,92,23.304042179261863,0.0,0.0,False,False,False,larva_008,20.10
1,5394,376.08326148986816,0.47923971047340164,0.5798752956353472,1.7280080320305495,0.7927927927927928,300,14.938820912124582,0.0,0.0,True,True,False,larva_009,20.10
2,298,90.7106763124466,0.4551026016803565,0.8816568047337278,1.554094587876548,1.0833333333333333,34,255.0,0.0,0.0,True,False,True,larva_009,20.10
3,37,22.14213538169861,0.9483585947741592,1.2542372881355932,1.7108871627930229,1.6666666666666667,8,255.0,0.0,0.0,True,False,True,larva_009,20.10
1,1683,174.0,0.6985467612619398,0.9097297297297298,1.0,1.3421052631578947,125,10.303030303030305,0.0,0.0,False,False,False,larva_010,20.10
2,47,28.041629910469055,0.7511059727103012,1.1058823529411765,1.4727990945283485,0.7,5,255.0,0.0,0.0,True,False,True,larva_010,20.10
1,973,126.0,0.7701611619911486,0.9808467741935484,1.0,1.03125,78,10.745118191161357,0.0,0.0,False,False,False,larva_011,20.10
1,1279,146.0,0.7540058179660998,0.9602102102102102,1.0,1.027027027027027,112,10.76622361219703,0.0,0.0,False,False,False,larva_012,20.10
1,1152,140.0,0.7385948442725391,0.9528535980148883,1.0,1.25,90,12.174479166666666,0.0,0.0,False,False,False,larva_013,20.10
1,878,120.0,0.7661995416255106,0.9766407119021134,1.0,0.9375,74,4.646924829157175,0.0,0.0,False,False,False,larva_014,20.10
1,1180,146.0,0.6956425842064095,0.899390243902439,1.0,1.2727272727272727,104,37.38559322033898,0.0,0.0,False,False,False,larva_015,20.10
1,870,120.0,0.7592182246175333,0.9709821428571429,1.0,0.8787878787878788,76,5.275862068965517,0.0,0.0,False,False,False,larva_016,20.10
1,1171,140.0,0.750776530072173,0.9848612279226241,1.0,0.7142857142857143,119,41.59265584970111,0.0,0.0,True,False,True,larva_001,21.10
1,15682,748.180801987648,0.3520450102440997,0.6992464440183707,8.458401680654132,1.6491228070175439,701,9.479977043744421,0.0,0.0,True,True,False,larva_002,21.10
2,19,17.55634891986847,0.7746313296572844,1.4615384615384615,2.8079276943588227,1.0,5,255.0,0.0,0.0,True,False,True,larva_002,21.10
1,1034,132.0,0.7457315894884863,0.9574074074074074,1.0,0.8378378378378378,85,12.330754352030947,0.0,0.0,False,False,False,larva_003,21.10
1,1091,136.0,0.7412365019607405,0.951176983435048,1.0,0.8421052631578947,87,15.659945004582951,0.0,0.0,False,False,False,larva_004,21.10
1,1022,130.0,0.7599308146671641,0.9678030303030303,1.0,1.0303030303030303,80,4.990215264187866,0.0,0.0,False,False,False,larva_005,21.10
1,1038,132.0,0.7486164312273199,0.9566820276497696,1.0,1.125,85,12.03757225433526,0.0,0.0,False,False,False,larva_006,21.10
1,930,124.0,0.7600627387717241,0.976890756302521,1.0,0.8285714285714286,77,12.338709677419354,0.0,0.0,False,False,False,larva_007,21.10
1,932,124.0,0.7616972822959645,0.9738766980146291,1.0,1.1333333333333333,79,16.416309012875537,0.0,0.0,False,False,False,larva_008,21.10
1,2870,236.82842707633972,0.6430194351665554,0.8243573172483125,1.4339664393500622,0.7794117647058824,236,19.369337979094077,0.0,0.0,False,False,False,larva_009,21.10
2,29,21.79898953437805,0.7668936401197713,1.2608695652173914,2.142631887360553,0.7777777777777778,5,255.0,0.0,0.0,True,False,True,larva_009,21.10
3,5,5.656854152679443,1.9634954757012075,2.5,1.0,1.0,1,255.0,0.0,0.0,True,False,True,larva_009,21.10
4,11,11.313708066940308,1.0799225571509967,1.8333333333333333,1.0,1.0,3,255.0,0.0,0.0,True,False,True,larva_009,21.10
1,876,120.0,0.7644542123735164,0.9776785714285714,1.0,1.1379310344827587,74,4.075342465753424,0.0,0.0,False,False,False,larva_010,21.10
1,974,128.0,0.7470486437003072,0.9521016617790812,1.0,1.0625,81,6.54517453798768,0.0,0.0,False,False,False,larva_011,21.10
1,1023,132.0,0.7377982747066939,0.9428571428571428,1.0,1.125,85,6.480938416422287,0.0,0.0,False,False,False,larva_012,21.10
1,1027,130.0,0.7636486757956729,0.9743833017077799,1.0,1.09375,83,3.72444011684518,0.0,0.0,False,False,False,larva_013,21.10
1,6130,400.91168820858,0.47926189736753805,0.5969713200564835,2.249913926950465,0.7235772357723578,378,24.335236541598697,0.0,0.0,True,True,False,larva_014,21.10
2,8,7.656854152679443,1.7147432482071245,2.0,1.414213626312762,1.3333333333333333,2,255.0,0.0,0.0,True,False,True,larva_014,21.10
3,45,26.38477599620819,0.8122983198837948,1.1538461538461537,1.6716379320085053,0.8888888888888888,6,255.0,0.0,0.0,True,False,True,larva_014,21.10
4,39,28.627416372299194,0.5980123619846486,1.04,2.129390812609256,1.1111111111111112,7,255.0,0.0,0.0,True,False,True,larva_014,21.10
5,5,5.656854152679443,1.9634954757012075,2.5,1.0,1.0,1,255.0,0.0,0.0,True,False,True,larva_014,21.10
6,5,5.656854152679443,1.9634954757012075,2.5,1.0,1.0,1,255.0,0.0,0.0,True,False,True,larva_014,21.10
7,8,7.656854152679443,1.7147432482071245,2.0,1.414213626312762,0.75,2,255.0,0.0,0.0,True,False,True,larva_014,21.10
8,5,5.656854152679443,1.9634954757012075,2.5,1.0,1.0,1,255.0,0.0,0.0,True,False,True,larva_014,21.10
9,8,8.485281229019165,1.3962634493875254,2.0,1.0,1.0,2,255.0,0.0,0.0,True,False,True,larva_014,21.10
1,15392,726.3818128108978,0.3665852572442487,0.7200767233515005,5.937360975621989,1.5085714285714287,706,9.161577442827443,0.0,0.0,True,True,False,larva_001,21.10
2,5,5.656854152679443,1.9634954757012075,2.5,1.0,1.0,1,255.0,0.0,0.0,True,False,True,larva_001,21.10
3,5,5.656854152679443,1.9634954757012075,2.5,1.0,1.0,1,255.0,0.0,0.0,True,False,True,larva_001,21.10
4,5,5.656854152679443,1.9634954757012075,2.5,1.0,1.0,1,255.0,0.0,0.0,True,False,True,larva_001,21.10
1,1544,162.0,0.7393109369216034,0.9426129426129426,1.0,1.075,106,5.615284974093265,0.0,0.0,False,False,False,larva_002,21.10
1,3168,229.59798002243042,0.7551946614077106,0.8922686945500634,1.4212053762566372,1.11864406779661,184,6.841856060606061,0.0,0.0,False,False,False,larva_003,21.10
1,2348,210.82842707633972,0.6638189091807103,0.8556851311953353,1.1656839020001044,0.7419354838709677,155,18.028109028960817,0.0,0.0,False,False,False,larva_004,21.10
2,8,8.485281229019165,1.3962634493875254,2.0,1.0,1.0,2,255.0,0.0,0.0,True,False,True,larva_004,21.10
3,10,9.071067690849304,1.527189918454808,1.8181818181818181,1.0,1.0,2,255.0,0.0,0.0,True,False,True,larva_004,21.10
4,5,5.656854152679443,1.9634954757012075,2.5,1.0,1.0,1,255.0,0.0,0.0,True,False,True,larva_004,21.10
1,982,128.0,0.7531845668518499,0.967487684729064,1.0,0.8333333333333334,81,11.685336048879837,0.0,0.0,False,False,False,larva_005,21.10
1,972,128.0,0.7455146629124216,0.9642857142857143,1.0,0.7837837837837838,82,23.348765432098766,0.0,0.0,False,False,False,larva_006,21.10
1,991,128.0,0.7600874803973352,0.9687194525904204,1.0,1.0625,80,2.315842583249243,0.0,0.0,False,False,False,larva_007,21.10
1,1069,134.0,0.7481315541740897,0.9544642857142858,1.0,1.0909090909090908,84,8.82600561272217,0.0,0.0,False,False,False,larva_008,21.10
1,993,128.0,0.7616214611852209,0.9735294117647059,1.0,0.8857142857142857,80,8.731117824773413,0.0,0.0,False,False,False,larva_009,21.10
1,984,128.0,0.7547185476397354,0.9609375,1.0,1.0,80,0.777439024390244,0.0,0.0,False,False,False,larva_010,21.10
1,1095,134.0,0.7663274572690629,0.9759358288770054,1.0,1.0294117647058822,83,1.8630136986301369,0.0,0.0,False,False,False,larva_011,21.10
1,1019,132.0,0.7349134329678603,0.9435185185185185,1.0,1.1935483870967742,84,10.00981354268891,0.0,0.0,False,False,False,larva_012,21.10
1,1045,132.0,0.7536649042702787,0.9675925925925926,1.0,1.1935483870967742,84,1.9521531100478469,0.0,0.0,False,False,False,larva_013,21.10
1,8638,462.57568097114563,0.5072913651697211,0.7916418457590615,3.6200818229033707,1.4035087719298245,384,4.782357027089604,0.0,0.0,True,True,False,larva_001,21.10
1,1361,150.0,0.7601257958285704,0.9693732193732194,1.0,0.925,93,2.4357090374724466,0.0,0.0,False,False,False,larva_002,21.10
1,968,126.0,0.7662034992882136,0.9817444219066938,1.0,0.8571428571428571,79,16.332644628099175,0.0,0.0,False,False,False,larva_003,21.10
1,958,126.0,0.7582881738823436,0.9676767676767677,1.0,0.9117647058823529,80,9.050104384133611,0.0,0.0,False,False,False,larva_004,21.10
1,2646,228.0,0.6396317452599717,0.8590909090909091,1.0,0.6338028169014085,218,32.67006802721089,0.0,0.0,False,False,False,larva_005,21.10
2,5,5.656854152679443,1.9634954757012075,2.5,1.0,1.0,1,255.0,0.0,0.0,True,False,True,larva_005,21.10
1,940,124.0,0.7682354563929255,0.9791666666666666,1.0,0.9393939393939394,75,5.696808510638298,0.0,0.0,False,False,False,larva_006,21.10
1,1166,140.0,0.7475708232827957,0.9588815789473685,1.0,1.1818181818181819,89,1.5308747855917666,0.0,0.0,False,False,False,larva_007,21.10
1,999,128.0,0.7662234035488777,0.9842364532019704,1.0,1.2,81,4.33933933933934,0.0,0.0,False,False,False,larva_008,21.10
1,868,120.0,0.757472895365539,0.9655172413793104,1.0,1.0666666666666667,77,11.751152073732719,0.0,0.0,False,False,False,larva_009,21.10
1,846,118.0,0.7635126069913717,0.9724137931034482,1.0,1.0333333333333334,74,6.932624113475177,0.0,0.0,False,False,False,larva_010,21.10
1,868,120.0,0.757472895365539,0.9655172413793104,1.0,1.0666666666666667,75,7.050691244239632,0.0,0.0,False,False,False,larva_011,21.10
1,7526,465.0365788936615,0.43732051209181766,0.5228022645965753,1.466143316100399,0.8695652173913043,399,17.00903534414031,0.0,0.0,False,False,False,larva_012,21.10
2,24,18.485281229019165,0.8826102797989687,1.411764705882353,2.76286223743358,0.4444444444444444,6,255.0,0.0,0.0,True,False,True,larva_012,21.10
3,19,13.071067690849304,1.397466280267912,1.52,1.095273356332535,1.0,2,255.0,0.0,0.0,True,False,True,larva_012,21.10
4,114,40.627416372299194,0.867913223482944,1.1231527093596059,1.8827058726133374,1.4545454545454546,8,255.0,0.0,0.0,True,False,True,larva_012,21.10
5,11,9.656854152679443,1.4822832619654716,1.8333333333333333,1.7320508386561266,0.6,2,255.0,0.0,0.0,True,False,True,larva_012,21.10
6,292,83.74011397361755,0.523269739261924,0.984822934232715,3.392423152408708,0.5625,24,255.0,0.0,0.0,True,False,True,larva_012,21.10
1,1093,134.0,0.7649277724156035,0.9793906810035843,1.0,1.15625,83,9.098810612991766,0.0,0.0,False,False,False,larva_013,21.10
1,1207,142.0,0.7522123255074152,0.9594594594594594,1.0,1.0857142857142856,112,9.718309859154928,0.0,0.0,False,False,False,larva_001,21.10
1,1309,150.0,0.7310835170753847,0.9596774193548387,1.0,0.7111111111111111,118,22.01298701298701,0.0,0.0,False,False,False,larva_002,21.10
1,878,120.0,0.7661995416255106,0.9766407119021134,1.0,0.9375,74,4.356492027334852,0.0,0.0,False,False,False,larva_003,21.10
1,1067,132.0,0.7695315338338635,0.9834101382488479,1.0,1.125,89,3.3458294283036554,0.0,0.0,False,False,False,larva_004,21.10
1,949,126.0,0.7511643810170606,0.9585858585858585,1.0,0.9117647058823529,80,4.836670179135933,0.0,0.0,False,False,False,larva_005,21.10
1,1100,136.0,0.7473511935442847,0.9523809523809523,1.0,1.0588235294117647,85,0.9272727272727272,0.0,0.0,False,False,False,larva_006,21.10
1,845,118.0,0.7626101098199871,0.9735023041474654,1.0,1.103448275862069,74,7.846153846153847,0.0,0.0,False,False,False,larva_007,21.10
1,873,120.0,0.7618362184955249,0.9710789766407119,1.0,1.0666666666666667,75,4.381443298969073,0.0,0.0,False,False,False,larva_008,21.10
1,1624,174.0,0.674058193873672,0.9113355780022446,1.0,0.6181818181818182,144,49.618226600985224,0.0,0.0,True,False,True,larva_009,21.10
2,5,5.656854152679443,1.9634954757012075,2.5,1.0,1.0,1,255.0,0.0,0.0,True,False,True,larva_009,21.10
1,1081,136.0,0.7344424002012471,0.935930735930736,1.0,0.9444444444444444,88,5.189639222941721,0.0,0.0,False,False,False,larva_010,21.10
1,5203,343.69848465919495,0.5534883130881222,0.7960526315789473,2.9385575875461494,2.2142857142857144,287,6.665385354603114,0.0,0.0,True,True,False,larva_001,24.10
1,9640,553.0365792512894,0.39607659767831266,0.5606770000290807,2.9861125382887,1.8431372549019607,493,14.046161825726141,0.0,0.0,True,True,False,larva_002,24.10
2,89,37.79898953437805,0.7827795843840466,1.119496855345912,2.3297280070034496,1.6666666666666667,10,255.0,0.0,0.0,True,False,True,larva_002,24.10
3,27,17.899494767189026,1.0589905453442345,1.3170731707317074,1.482593612835477,1.1666666666666667,6,255.0,0.0,0.0,True,False,True,larva_002,24.10
4,47,26.3847758769989,0.8484004751005171,1.205128205128205,2.3416815594642313,1.1111111111111112,5,255.0,0.0,0.0,True,False,True,larva_002,24.10
1,1175,140.0,0.7533410955036749,0.9718775847808105,1.0,0.8,95,15.625531914893617,0.0,0.0,False,False,False,larva_003,24.10
1,1002,130.0,0.7450593701531296,0.9506641366223909,1.0,1.09375,82,11.197604790419161,0.0,0.0,False,False,False,larva_004,24.10
1,932,124.0,0.7616972822959645,0.9789915966386554,1.0,1.206896551724138,79,11.491416309012875,0.0,0.0,False,False,False,larva_005,24.10
1,871,120.0,0.7600908892435305,0.9677777777777777,1.0,1.0,74,3.220436280137773,0.0,0.0,False,False,False,larva_006,24.10
1,975,128.0,0.7478156340942501,0.9530791788856305,1.0,1.0625,81,6.276923076923077,0.0,0.0,False,False,False,larva_007,24.10
1,1398,158.0,0.703724808479175,0.9137254901960784,1.0,1.3142857142857143,107,4.742489270386266,0.0,0.0,False,False,False,larva_008,24.10
1,1278,150.0,0.713769850895601,0.9369501466275659,1.0,1.40625,100,30.927230046948356,0.0,0.0,False,False,False,larva_009,24.10
2,5,5.656854152679443,1.9634954757012075,2.5,1.0,1.0,1,255.0,0.0,0.0,True,False,True,larva_009,24.10
1,897,122.0,0.757325614154809,0.964516129032258,1.0,0.96875,76,3.979933110367893,0.0,0.0,False,False,False,larva_010,24.10
1,1678,176.0,0.6807324990603916,0.8780743066457353,1.0,0.8,122,2.431466030989273,0.0,0.0,False,False,False,larva_011,24.10
1,1581,168.0,0.7039197825007742,0.9501201923076923,1.0,1.606060606060606,129,23.548387096774196,0.0,0.0,False,False,False,larva_012,24.10
1,1210,148.0,0.6941795308333911,0.8897058823529411,1.0,0.8536585365853658,99,9.272727272727273,0.0,0.0,False,False,False,larva_013,24.10
1,1114,138.0,0.7350838513125456,0.9521367521367521,1.0,0.775,90,16.252244165170556,0.0,0.0,False,False,False,larva_014,24.10
1,970,126.0,0.7677865643693875,0.9797979797979798,1.0,0.9117647058823529,79,2.1030927835051547,0.0,0.0,False,False,False,larva_015,24.10
1,1155,144.0,0.6999497521018926,0.8912037037037037,1.0,1.0,95,6.8441558441558445,0.0,0.0,False,False,False,larva_016,24.10
1,1024,134.0,0.7166386449712515,0.9377289377289377,1.0,1.3793103448275863,87,26.89453125,0.0,0.0,False,False,False,larva_017,24.10
1,1129,140.0,0.7238485930414034,0.9246519246519247,1.0,0.8947368421052632,91,5.8724534986713905,0.0,0.0,False,False,False,larva_018,24.10
1,1071,134.0,0.7495312390275493,0.95625,1.0,0.9166666666666666,86,1.9047619047619049,0.0,0.0,False,False,False,larva_019,24.10
1,1269,150.0,0.7087433026498573,0.9222383720930233,1.0,1.3333333333333333,101,11.052009456264777,0.0,0.0,False,False,False,larva_020,24.10
1,5455,391.899494767189,0.44632910888072,0.8139968663732,3.9733484816336784,0.2903225806451613,374,28.74885426214482,0.0,0.0,True,True,False,larva_021,24.10
1,1617,172.0,0.6868517199641287,0.8983333333333333,1.0,0.7254901960784313,118,5.361781076066791,0.0,0.0,False,False,False,larva_022,24.10
1,1291,152.0,0.7021807679682173,0.8996515679442508,1.0,1.1666666666666667,101,3.752904725019365,0.0,0.0,False,False,False,larva_023,24.10
1,1551,168.0,0.6905626708783686,0.8872997711670481,1.0,1.205128205128205,112,3.4526112185686655,0.0,0.0,False,False,False,larva_024,24.10
1,1021,132.0,0.736355853837277,0.9595864661654135,1.0,1.3448275862068966,86,14.735553379040157,0.0,0.0,False,False,False,larva_025,24.10
1,934,126.0,0.7392913929082556,0.947261663286004,1.0,1.1666666666666667,81,15.835117773019272,0.0,0.0,False,False,False,larva_026,24.10
1,2858,243.41421353816986,0.6061501545367711,0.7895027624309392,1.5637954528428337,0.7222222222222222,193,19.896780965710285,0.0,0.0,True,True,False,larva_027,24.10
1,1590,178.0,0.6306189015538153,0.803030303030303,1.0,0.9782608695652174,125,6.735849056603773,0.0,0.0,False,False,False,larva_028,24.10
2,94,34.97056245803833,0.9659007042498983,1.1393939393939394,1.113838284223482,1.0,4,255.0,0.0,0.0,True,False,True,larva_028,24.10
1,1704,174.0,0.7072630310103062,0.9015873015873016,1.0,1.069767441860465,114,1.0475352112676057,0.0,0.0,False,False,False,larva_029,24.10
1,2468,210.24264061450958,0.7016385045017826,0.9286923800564441,2.0830931484297377,0.6363636363636364,145,6.9226094003241485,0.0,0.0,False,False,False,larva_030,24.10
1,1774,184.0,0.6584576284816037,0.8447619047619047,1.0,1.186046511627907,138,13.51183765501691,0.0,0.0,False,False,False,larva_031,24.10
1,1107,138.0,0.7304648324981939,0.9543103448275863,1.0,0.7317073170731707,88,24.647696476964768,0.0,0.0,False,False,False,larva_032,24.10
1,1852,188.0,0.658468718249015,0.8703007518796992,1.0,1.4615384615384615,131,7.297516198704104,0.0,0.0,False,False,False,larva_033,24.10
1,1059,134.0,0.7411331299067924,0.9489247311827957,1.0,0.8648648648648649,86,3.8526912181303117,0.0,0.0,False,False,False,larva_034,24.10
1,2385,198.3847759962082,0.7615204396239668,0.9393461992910594,1.4373011128920845,0.75,144,4.70440251572327,0.0,0.0,False,False,False,larva_035,24.10
1,2820,223.4558436870575,0.7097011994471363,0.8770020214585601,1.5144148808685738,0.7761194029850746,168,11.936170212765958,0.0,0.0,False,False,False,larva_036,24.10
1,1958,182.82842707633972,0.7360970981353859,0.9417989417989417,1.1422647217783402,0.7735849056603774,132,7.683861082737487,0.0,0.0,False,False,False,larva_037,24.10
1,1465,162.0,0.7014834990868842,0.8998771498771498,1.0,1.1842105263157894,109,9.051194539249147,0.0,0.0,False,False,False,larva_038,24.10
1,1116,138.0,0.736403570973789,0.9538461538461539,1.0,1.2903225806451613,88,3.8844086021505375,0.0,0.0,False,False,False,larva_039,24.10
1,1493,164.0,0.6975606531543072,0.8902802623732856,1.0,0.9090909090909091,111,5.465505693235097,0.0,0.0,False,False,False,larva_040,24.10
1,1007,130.0,0.7487772312816382,0.9645593869731801,1.0,1.2333333333333334,82,4.051638530287984,0.0,0.0,False,False,False,larva_041,24.10
1,1070,134.0,0.7488313966008195,0.963963963963964,1.0,1.2258064516129032,86,7.864485981308412,0.0,0.0,False,False,False,larva_042,24.10
1,1040,134.0,0.7278361237989273,0.9269162210338681,1.0,0.9714285714285714,87,8.091346153846155,0.0,0.0,False,False,False,larva_043,24.10
1,5004,318.0243853330612,0.6217364387233059,0.7924617942829995,1.9888513016749982,1.4054054054054055,264,6.828537170263789,0.0,0.0,True,True,False,larva_001,24.10
2,23,22.627416491508484,0.5645049552121235,1.0454545454545454,1.4712068030417051,1.3333333333333333,5,255.0,0.0,0.0,True,False,True,larva_001,24.10
1,6274,367.2792190313339,0.5844692482930316,0.7897287431556422,2.3542119984071137,1.3043478260869565,314,7.072043353522473,0.0,0.0,True,True,False,larva_002,24.10
2,8,8.485281229019165,1.3962634493875254,2.0,1.0,1.0,2,255.0,0.0,0.0,True,False,True,larva_002,24.10
3,45,24.97056233882904,0.90691321910368,1.2,1.6104140637817237,1.4285714285714286,6,255.0,0.0,0.0,True,False,True,larva_002,24.10
4,8,8.485281229019165,1.3962634493875254,2.0,1.0,1.0,2,255.0,0.0,0.0,True,False,True,larva_002,24.10
1,3949,256.0243867635727,0.7570670219368872,0.9201910753815682,1.804320726266215,1.1,203,3.0995188655355785,0.0,0.0,False,False,False,larva_003,24.10
1,1190,142.0,0.7416177857115361,0.9459459459459459,1.0,0.9210526315789473,90,4.5,0.0,0.0,False,False,False,larva_004,24.10
1,963,126.0,0.7622458365852786,0.9727272727272728,1.0,1.096774193548387,80,11.386292834890966,0.0,0.0,False,False,False,larva_005,24.10
1,1965,191.41421353816986,0.6739443737050692,0.8563957289169754,1.0655031156997088,0.8846153846153846,127,5.320610687022901,0.0,0.0,False,False,False,larva_006,24.10
1,1082,136.0,0.7351218103771964,0.9367965367965368,1.0,1.0588235294117647,88,7.070240295748613,0.0,0.0,False,False,False,larva_007,24.10
1,4318,288.8111822605133,0.6505257518910887,0.8466666666666667,2.2284356419667413,1.484375,241,5.433070866141732,0.0,0.0,True,True,False,larva_001,25.10
1,1175,144.0,0.712070094129631,0.912975912975913,1.0,1.1764705882352942,94,2.3872340425531915,0.0,0.0,False,False,False,larva_002,25.10
1,1192,146.0,0.7027169155712204,0.8948948948948949,1.0,1.027027027027027,97,17.755872483221477,0.0,0.0,False,False,False,larva_003,25.10
1,971,128.0,0.7447476725184788,0.9491691104594331,1.0,1.0625,81,3.6766220391349123,0.0,0.0,False,False,False,larva_004,25.10
1,1601,166.0,0.7301044909852313,0.929732868757259,1.0,1.0238095238095237,139,10.671455340412242,0.0,0.0,False,False,False,larva_005,25.10
1,3871,267.9827548265457,0.6773596786865203,0.8272251308900523,1.4812755241705695,0.8974358974358975,217,10.27641436321364,0.0,0.0,False,False,False,larva_006,25.10
2,5,5.656854152679443,1.9634954757012075,2.5,1.0,1.0,1,255.0,0.0,0.0,True,False,True,larva_006,25.10
1,1149,138.0,0.7581789453843042,0.9671717171717171,1.0,1.088235294117647,93,3.5509138381201044,0.0,0.0,False,False,False,larva_007,25.10
1,1073,134.0,0.7509309238810087,0.9563279857397504,1.0,0.9714285714285714,85,2.3765144454799625,0.0,0.0,False,False,False,larva_008,25.10
